host_is_superhost,host_identity_verified,latitude,longitude,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,Number of amenities,guests_included,price_per_extra_person,minimum_nights,number_of_reviews,number_days_btw_first_last_review,review_scores_rating,cancellation_policy,price_gte_150,neighbourhood_cleansed_Back Bay,neighbourhood_cleansed_Bay Village,neighbourhood_cleansed_Beacon Hill,neighbourhood_cleansed_Brighton,neighbourhood_cleansed_Charlestown,neighbourhood_cleansed_Chinatown,neighbourhood_cleansed_Dorchester,neighbourhood_cleansed_Downtown,neighbourhood_cleansed_East Boston,neighbourhood_cleansed_Fenway,neighbourhood_cleansed_Hyde Park,neighbourhood_cleansed_Jamaica Plain,neighbourhood_cleansed_Leather District,neighbourhood_cleansed_Longwood Medical Area,neighbourhood_cleansed_Mattapan,neighbourhood_cleansed_Mission Hill,neighbourhood_cleansed_North End,neighbourhood_cleansed_Roslindale,neighbourhood_cleansed_Roxbury,neighbourhood_cleansed_South Boston,neighbourhood_cleansed_South Boston Waterfront,neighbourhood_cleansed_South End,neighbourhood_cleansed_West End,neighbourhood_cleansed_West Roxbury,property_type_Bed & Breakfast,property_type_Boat,property_type_Camper/RV,property_type_Condominium,property_type_Dorm,property_type_Entire Floor,property_type_Guesthouse,property_type_House,property_type_Loft,property_type_Other,property_type_Townhouse,property_type_Villa,property_type_unkown
0,1,42.30757426,-71.13463037,1,2,,1.0,1.0,4,9,1,0,1,17,1172,94.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,42.30997683,-71.10962021,1,2,1.0,1.0,1.0,2,21,1,15,3,13,308,100.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42.3090739,-71.11254191,0,2,1.0,1.0,1.0,4,10,1,0,2,9,195,93.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,42.31357234,-71.11381933,0,4,1.0,2.0,2.0,4,25,4,50,5,2,11,90.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.29644508,-71.1111878,0,7,1.0,4.0,4.0,4,19,6,0,1,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,42.31169374,-71.1011646,1,2,1.0,1.0,1.0,4,20,1,25,2,6,302,97.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.29985744,-71.11235604,1,2,1.0,1.0,1.0,4,16,1,0,2,20,92,96.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,42.31842255,-71.10550531,0,2,1.0,1.0,1.0,4,10,2,10,2,6,96,97.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.31185272,-71.10926319,0,6,2.0,3.0,3.0,4,12,1,0,4,6,1109,90.0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,42.31737019,-71.11485899,0,6,1.0,2.0,2.0,4,15,2,35,2,14,756,97.0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.30704885,-71.11662413,0,7,2.0,3.0,4.0,4,18,2,50,2,3,119,93.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,42.30906285,-71.11141973,0,2,1.0,0.0,1.0,4,17,1,0,1,13,38,100.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,42.30883694,-71.11935092,0,2,1.0,0.0,1.0,4,17,2,0,2,148,759,99.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,42.31923483,-71.10501594,0,6,2.0,2.0,2.0,4,19,3,25,4,24,247,96.0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,42.30606394,-71.11516054,0,4,1.0,2.0,2.0,4,15,1,0,2,4,76,90.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,42.3039816,-71.11848461,0,4,1.0,2.0,2.0,4,17,1,0,2,10,490,92.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.31482748,-71.11295481,1,1,1.0,1.0,1.0,2,14,1,0,1,42,444,99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,42.30484333,-71.10627116,0,4,1.0,2.0,2.0,4,20,4,50,2,41,955,94.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42.31337133,-71.11089129,1,2,1.0,1.0,1.0,4,15,1,15,2,8,115,100.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.32357026,-71.10670813,1,2,1.0,1.0,1.0,4,8,1,0,1,2,114,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.29559334,-71.11530146,1,2,1.0,1.0,1.0,4,11,1,0,2,12,321,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,42.30433801,-71.1087173,0,6,1.0,3.0,3.0,4,11,6,0,1,8,670,89.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42.30443377,-71.10967689,1,2,1.0,1.0,1.0,4,20,1,0,2,4,45,90.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.32309569,-71.10851427,0,5,1.0,1.0,2.0,4,18,1,0,2,66,440,90.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.31147167,-71.10529986,0,6,1.5,2.0,3.0,4,15,4,20,2,39,764,88.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.30711034,-71.10582363,1,2,1.0,1.0,1.0,4,7,1,0,2,24,958,91.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42.30983485,-71.11457927,0,6,3.0,3.0,6.0,4,16,1,0,1,2,36,100.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,42.31807257,-71.11267006,0,8,2.0,4.0,4.0,4,18,4,0,2,18,660,99.0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,42.32394222,-71.10820204,0,5,1.0,2.0,2.0,4,19,4,25,1,13,440,98.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.30904986,-71.11253859,0,4,1.0,2.0,2.0,4,20,2,10,2,32,715,98.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.32004367,-71.10784416,1,2,1.0,1.0,1.0,4,15,1,0,2,2,22,100.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42.30871721,-71.11051776,0,6,2.0,3.0,4.0,4,17,1,0,3,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,42.30508831,-71.10735817,1,2,1.0,1.0,1.0,4,14,2,30,2,20,667,81.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.30794791,-71.10929999,1,1,1.0,1.0,1.0,4,13,1,0,1,18,450,96.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.30970116,-71.11833424,1,2,1.0,1.0,1.0,4,21,1,15,1,57,358,92.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,42.32080939,-71.10730266,0,2,1.0,1.0,1.0,4,15,1,25,2,48,212,95.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.31579766,-71.116963,1,1,1.0,1.0,1.0,4,14,1,25,1,9,330,78.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,42.32249609,-71.11475792,1,2,1.0,1.0,2.0,4,16,1,0,1,2,2,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.31805468,-71.11186936,1,2,1.5,1.0,1.0,4,11,1,10,2,1,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,42.29956292,-71.11283945,1,2,1.0,1.0,1.0,4,18,1,0,2,5,90,96.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,42.30988682,-71.11789702,0,5,2.0,4.0,3.0,4,12,3,7,6,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,42.32508878,-71.1072298,0,2,1.0,0.0,1.0,4,20,1,0,2,139,601,93.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,42.31395141,-71.11600892,0,4,2.0,2.0,2.0,4,16,1,0,5,4,738,100.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42.3232429,-71.11357115,1,2,1.0,1.0,1.0,4,15,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.31838302,-71.1018781,1,2,1.0,1.0,1.0,4,14,1,10,2,21,160,91.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,42.30026388,-71.11180739,1,2,1.0,1.0,1.0,4,15,1,0,1,192,1027,95.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,42.3186354,-71.10640628,0,2,1.0,1.0,1.0,4,18,2,0,3,115,1812,97.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,42.31359024,-71.1091153,2,2,1.0,1.0,1.0,4,15,1,20,1,10,192,98.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.31813877,-71.10367354,0,5,1.5,2.0,3.0,4,16,1,0,2,11,373,100.0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.32085835,-71.11249877,0,8,1.5,4.0,4.0,4,21,6,25,4,2,694,100.0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42.3192652,-71.11324624,1,2,1.0,1.0,1.0,4,10,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,42.31433572,-71.11641498,0,6,1.0,3.0,3.0,4,21,6,25,1,6,281,100.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,42.30681153,-71.11052442,1,2,1.0,1.0,1.0,4,21,1,0,2,91,1174,96.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.32267198,-71.10078612,1,2,2.0,1.0,1.0,4,15,1,0,1,10,23,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,42.30977751,-71.11879574,1,2,1.0,1.0,1.0,4,13,1,0,1,2,16,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.3044244,-71.11429864,0,4,1.0,1.0,1.0,4,14,0,0,3,14,888,86.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.32551167,-71.11320967,0,3,1.0,1.0,2.0,4,18,2,20,1,2,41,100.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,42.31121058,-71.10200967,1,2,1.0,1.0,1.0,4,14,1,0,1,5,51,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,42.31874258,-71.11599746,1,4,1.0,1.0,1.0,4,16,1,50,1,13,643,95.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42.30595864,-71.13230208,0,6,2.5,4.0,4.0,4,19,5,30,3,1,0,100.0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,42.3045593,-71.11364252,0,4,1.0,2.0,2.0,4,13,4,0,2,14,1258,97.0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.3087358,-71.09977037,0,5,1.0,2.0,2.0,4,16,2,15,4,8,401,95.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,42.31567995,-71.11520101,1,2,1.0,1.0,1.0,4,16,1,15,2,131,809,98.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.31556512,-71.11482701,0,2,1.0,1.0,1.0,4,13,2,0,3,8,816,86.0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,42.295723,-71.11942118,1,2,1.0,1.0,1.0,4,17,2,25,1,150,699,97.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.3119946,-71.1104509,0,4,2.5,2.0,2.0,4,14,2,20,3,0,0,,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42.30687965,-71.11231784,2,2,1.0,1.0,1.0,3,16,1,0,1,5,139,96.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,42.31592271,-71.09957963,0,2,1.0,1.0,2.0,4,19,2,15,2,71,369,96.0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.30653907,-71.11789286,0,4,1.0,2.0,2.0,4,19,1,0,1,10,531,96.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42.30861526,-71.11488311,1,2,2.0,1.0,1.0,4,20,1,0,14,1,0,100.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.29877632,-71.11159713,1,2,1.0,1.0,1.0,4,15,0,0,3,6,58,100.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.2974048,-71.11391373,0,4,1.0,2.0,2.0,4,14,4,50,2,29,730,89.0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,42.31796621,-71.11153464,0,2,1.0,1.0,1.0,4,10,0,0,2,70,661,96.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.32489118,-71.11344013,2,1,1.0,1.0,1.0,4,10,1,0,1,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,42.31590401,-71.11404803,1,2,1.0,1.0,1.0,4,21,1,0,2,25,328,98.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,42.31274188,-71.1120145,0,6,1.0,4.0,4.0,4,8,1,0,3,1,0,100.0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,42.30454928,-71.11553159,0,9,1.0,4.0,4.0,4,23,4,40,2,75,573,97.0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.31527369,-71.10846155,0,4,1.0,1.0,4.0,4,21,3,30,2,59,382,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.31465541,-71.09929095,0,5,1.0,2.0,3.0,4,25,4,10,3,20,309,93.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42.32504873,-71.10629609,0,5,1.0,3.0,4.0,4,18,1,0,2,99,546,85.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.29554924,-71.11354969,1,2,1.0,1.0,1.0,4,18,1,0,1,2,174,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,42.32235541,-71.10672991,1,2,1.5,1.0,1.0,4,16,1,0,5,6,115,100.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,42.30571166,-71.1056671,1,2,1.0,1.0,1.0,4,10,1,0,1,1,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42.30248683,-71.11331373,0,3,1.0,1.0,1.0,4,12,1,0,1,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.31867699,-71.10033307,0,10,2.5,5.0,5.0,4,17,4,25,5,3,363,87.0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,42.31762622,-71.10865424,0,2,1.0,1.0,1.0,4,9,2,10,1,3,177,93.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.31227026,-71.10086091,0,5,1.5,2.0,3.0,4,11,1,0,1,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,42.32527017,-71.10701089,0,6,1.0,2.0,4.0,4,24,1,0,2,23,107,89.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,42.29558695,-71.11941564,1,2,1.0,1.0,1.0,4,17,2,25,1,169,706,98.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.29812412,-71.11413549,1,2,1.0,1.0,1.0,4,17,1,10,1,47,494,90.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42.31753771,-71.10845722,1,2,1.0,1.0,1.0,4,12,1,0,1,15,270,91.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,42.30683414,-71.11331231,0,4,1.0,2.0,4.0,4,11,3,25,2,7,101,94.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42.30720226,-71.1195889,1,2,1.0,1.0,1.0,4,14,1,0,1,1,0,100.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,42.31961969,-71.10482911,0,3,1.0,1.0,2.0,4,21,1,36,2,127,746,97.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42.31026209,-71.1125744,1,2,1.0,1.0,1.0,4,17,2,50,2,2,48,80.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,42.31856881,-71.11415408,0,6,2.0,2.0,2.0,4,14,1,0,3,108,1420,95.0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.31012524,-71.1028772,0,4,1.0,2.0,2.0,4,14,2,35,2,5,373,95.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.3095023,-71.11675448,1,2,1.0,1.0,1.0,2,19,1,9,3,11,356,98.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.3037631,-71.11400263,1,2,1.0,1.0,1.0,4,14,1,0,3,18,1268,95.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,42.31343054,-71.10571837,1,2,1.0,1.0,1.0,4,12,1,10,1,62,1257,97.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.30894842,-71.11416181,1,4,1.0,1.0,2.0,4,16,2,25,1,58,481,92.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.30639602,-71.10593529,0,4,1.0,2.0,2.0,4,12,1,0,1,1,0,80.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,42.31551269,-71.10157723,1,2,2.0,1.0,1.0,4,17,0,0,1,2,71,90.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
